X,Y,Z,surface,group
453797.278583,6782003.768204,-1868.4282230000001,ness,ness B
453897.278583,6783403.768204,-1894.9631350000002,ness,ness B
453797.278583,6781753.768204,-1878.405029,ness,ness B
453097.278583,6784253.768204,-2023.55188,ness,ness B
453597.278583,6782503.768204,-1894.3381350000002,ness,ness B
453897.278583,6785553.768204,-1929.8968510000002,ness,ness B
452547.278583,6783303.768204,-2057.487305,ness,ness B
452847.278583,6781603.768204,-1969.9741210000002,ness,ness B
453697.278583,6785303.768204,-1955.4468989999998,ness,ness B
453497.278583,6782803.768204,-1923.8299559999998,ness,ness B
452297.278583,6783003.768204,-2048.920166,ness,ness B
452797.278583,6784453.768204,-2032.62561,ness,ness B
452747.278583,6783703.768204,-2043.252075,ness,ness B
453397.278583,6782753.768204,-1936.43689,ness,ness B
453097.278583,6782603.768204,-1955.918213,ness,ness B
453097.278583,6784003.768204,-2020.699707,ness,ness B
453047.278583,6781253.768204,-1927.914795,ness,ness B
453347.278583,6782553.768204,-1929.283325,ness,ness B
454047.278583,6782503.768204,-1833.800537,ness,ness B
452947.278583,6783403.768204,-2033.840576,ness,ness B
453797.278583,6783953.768204,-1917.063232,ness,ness B
453947.278583,6784503.768204,-1915.215088,ness,ness B
453947.278583,6784353.768204,-1902.530884,ness,ness B
453047.278583,6781253.768204,-1927.914795,ness,ness B
453447.278583,6783853.768204,-1981.265137,ness,ness B
453347.278583,6783053.768204,-1950.592773,ness,ness B
453197.278583,6782603.768204,-1946.780518,ness,ness B
453847.278583,6781803.768204,-1878.483643,ness,ness B
453397.278583,6783903.768204,-1988.859375,ness,ness B
452897.278583,6784153.768204,-2037.6782230000001,ness,ness B
452847.278583,6784153.768204,-2041.028809,ness,ness B
453447.278583,6785153.768204,-1981.421509,ness,ness B
453597.278583,6783803.768204,-1955.800293,ness,ness B
453197.278583,6781853.768204,-1939.00415,ness,ness B
453347.278583,6785553.768204,-1934.676392,ness,ness B
453347.278583,6783153.768204,-1953.839966,ness,ness B
453147.278583,6784403.768204,-2016.225586,ness,ness B
453247.278583,6782953.768204,-1961.890259,ness,ness B
452447.278583,6783203.768204,-2055.488281,ness,ness B
454047.278583,6785253.768204,-1925.543213,ness,ness B
453347.278583,6782053.768204,-1921.722412,ness,ness B
453097.278583,6783453.768204,-2021.867188,ness,ness B
453647.278583,6781503.768204,-1877.047119,ness,ness B
453397.278583,6781553.768204,-1912.199585,ness,ness B
453847.278583,6785203.768204,-1939.49646,ness,ness B
453397.278583,6782703.768204,-1930.6573489999998,ness,ness B
452697.278583,6782603.768204,-2009.1573489999998,ness,ness B
453247.278583,6782753.768204,-1951.97522,ness,ness B
454047.278583,6784103.768204,-1846.975586,ness,ness B
453897.278583,6784203.768204,-1895.714111,ness,ness B
453297.278583,6781853.768204,-1931.062256,ness,ness B
453897.278583,6782503.768204,-1850.2332760000002,ness,ness B
453397.278583,6784503.768204,-2012.0721440000002,ness,ness B
452747.278583,6781503.768204,-1974.360229,ness,ness B
453647.278583,6782703.768204,-1888.711304,ness,ness B
453547.278583,6783503.768204,-1970.4785160000001,ness,ness B
452297.278583,6783203.768204,-2052.491211,ness,ness B
453497.278583,6781303.768204,-1896.937622,ness,ness B
453097.278583,6782153.768204,-1957.9899899999998,ness,ness B
453097.278583,6784003.768204,-2020.699707,ness,ness B
454047.278583,6784003.768204,-1859.512695,ness,ness B
452447.278583,6782503.768204,-2038.203857,ness,ness B
453297.278583,6783303.768204,-1983.1628420000002,ness,ness B
453997.278583,6782403.768204,-1842.734131,ness,ness B
452647.278583,6782103.768204,-2002.8190920000002,ness,ness B
453697.278583,6781953.768204,-1877.1346440000002,ness,ness B
452747.278583,6783503.768204,-2048.605469,ness,ness B
453897.278583,6784703.768204,-1937.5834960000002,ness,ness B
453597.278583,6782553.768204,-1894.531738,ness,ness B
452747.278583,6782753.768204,-1994.9432370000002,ness,ness B
452947.278583,6783153.768204,-2004.973389,ness,ness B
453747.278583,6783753.768204,-1930.907227,ness,ness B
453147.278583,6782703.768204,-1957.608643,ness,ness B
453697.278583,6782903.768204,-1891.762207,ness,ness B
453247.278583,6783953.768204,-2007.2413329999997,ness,ness B
453097.278583,6783453.768204,-2021.867188,ness,ness B
452197.278583,6783303.768204,-2054.32251,ness,ness B
454147.278583,6783153.768204,-1823.702393,ness,ness B
453547.278583,6782253.768204,-1894.030029,ness,ness B
453947.278583,6785703.768204,-1956.651978,ness,ness B
453847.278583,6784303.768204,-1917.6116940000002,ness,ness B
452897.278583,6781453.768204,-1955.5092769999999,ness,ness B
453697.278583,6782453.768204,-1880.0301510000002,ness,ness B
453997.278583,6785353.768204,-1925.557373,ness,ness B
453447.278583,6782153.768204,-1906.5678710000002,ness,ness B
453597.278583,6785453.768204,-1953.845093,ness,ness B
452647.278583,6781703.768204,-1988.325073,ness,ness B
454197.278583,6783153.768204,-1813.0715329999998,ness,ness B
453147.278583,6783803.768204,-2012.763916,ness,ness B
454047.278583,6783153.768204,-1822.8649899999998,ness,ness B
453297.278583,6785303.768204,-1974.8887940000002,ness,ness B
453747.278583,6784203.768204,-1937.104736,ness,ness B
452847.278583,6782053.768204,-1983.719971,ness,ness B
453647.278583,6784253.768204,-1958.473267,ness,ness B
453447.278583,6785653.768204,-1950.8153079999997,ness,ness B
455707.52736199996,6785505.882706,-1849.983398,ness,ness C
454907.52736199996,6783705.882706,-1903.902954,ness,ness C
454757.52736199996,6788605.882706,-2010.331421,ness,ness C
455307.52736199996,6788305.882706,-1924.977539,ness,ness C
455357.52736199996,6786555.882706,-1926.7484129999998,ness,ness C
455157.52736199996,6783555.882706,-1878.12854,ness,ness C
454907.52736199996,6788305.882706,-1991.49585,ness,ness C
454707.52736199996,6787405.882706,-1954.4438480000001,ness,ness C
455107.52736199996,6786605.882706,-1981.3688960000002,ness,ness C
455407.52736199996,6785055.882706,-1882.2126460000002,ness,ness C
455257.52736199996,6787155.882706,-1930.7864989999998,ness,ness C
454907.52736199996,6784505.882706,-1922.9553219999998,ness,ness C
454557.52736199996,6788305.882706,-1996.000854,ness,ness C
455657.52736199996,6785155.882706,-1838.230103,ness,ness C
455307.52736199996,6785355.882706,-1909.4783940000002,ness,ness C
454807.52736199996,6784005.882706,-1921.049805,ness,ness C
455207.52736199996,6785105.882706,-1916.4346920000003,ness,ness C
455257.52736199996,6789105.882706,-1935.2675780000002,ness,ness C
455057.52736199996,6787555.882706,-1935.735718,ness,ness C
454707.52736199996,6788205.882706,-1996.7755129999998,ness,ness C
454557.52736199996,6784805.882706,-1976.809937,ness,ness C
455107.52736199996,6787405.882706,-1922.117065,ness,ness C
455007.52736199996,6785305.882706,-1945.784668,ness,ness C
454907.52736199996,6787105.882706,-1963.477173,ness,ness C
455357.52736199996,6783855.882706,-1871.03772,ness,ness C
455257.52736199996,6787705.882706,-1944.289673,ness,ness C
454357.52736199996,6786605.882706,-2092.273682,ness,ness C
455707.52736199996,6785255.882706,-1831.9198,ness,ness C
454757.52736199996,6786605.882706,-2057.061768,ness,ness C
455157.52736199996,6785505.882706,-1955.701782,ness,ness C
455057.52736199996,6783505.882706,-1874.514404,ness,ness C
454707.52736199996,6783955.882706,-1941.2679440000002,ness,ness C
455157.52736199996,6786455.882706,-1970.828247,ness,ness C
454657.52736199996,6788255.882706,-1998.855225,ness,ness C
454707.52736199996,6786155.882706,-2030.185425,ness,ness C
454907.52736199996,6784055.882706,-1900.9390870000002,ness,ness C
454557.52736199996,6786355.882706,-2054.338623,ness,ness C
454457.52736199996,6786505.882706,-2081.122559,ness,ness C
455307.52736199996,6783755.882706,-1880.124146,ness,ness C
455257.52736199996,6783605.882706,-1870.7866210000002,ness,ness C
455557.52736199996,6785405.882706,-1855.0411379999998,ness,ness C
455207.52736199996,6784655.882706,-1894.024536,ness,ness C
454957.52736199996,6788405.882706,-1982.402466,ness,ness C
454807.52736199996,6786455.882706,-2030.9111329999998,ness,ness C
454557.52736199996,6787605.882706,-1983.0606690000002,ness,ness C
455207.52736199996,6785405.882706,-1930.901245,ness,ness C
454557.52736199996,6787555.882706,-1979.727295,ness,ness C
455107.52736199996,6784555.882706,-1900.754517,ness,ness C
454957.52736199996,6788155.882706,-1975.9039309999998,ness,ness C
454807.52736199996,6784855.882706,-1945.456543,ness,ness C
455157.52736199996,6788855.882706,-1951.2320559999998,ness,ness C
454957.52736199996,6783955.882706,-1885.15332,ness,ness C
455357.52736199996,6786855.882706,-1926.8690190000002,ness,ness C
455157.52736199996,6788405.882706,-1954.1928710000002,ness,ness C
454507.52736199996,6789205.882706,-2036.651123,ness,ness C
454407.52736199996,6786005.882706,-2053.003174,ness,ness C
454807.52736199996,6787305.882706,-1957.1864010000002,ness,ness C
455507.52736199996,6786305.882706,-1897.4305420000003,ness,ness C
454907.52736199996,6783655.882706,-1903.520142,ness,ness C
455307.52736199996,6785805.882706,-1921.109619,ness,ness C
455257.52736199996,6787205.882706,-1921.3996579999998,ness,ness C
455307.52736199996,6788305.882706,-1924.977539,ness,ness C
454857.52736199996,6783505.882706,-1914.1352539999998,ness,ness C
455507.52736199996,6786005.882706,-1894.366577,ness,ness C
455407.52736199996,6783855.882706,-1872.3575440000002,ness,ness C
454657.52736199996,6786355.882706,-2046.5766600000002,ness,ness C
455057.52736199996,6783805.882706,-1878.9118649999998,ness,ness C
455007.52736199996,6784005.882706,-1888.936523,ness,ness C
455307.52736199996,6786705.882706,-1937.44165,ness,ness C
454757.52736199996,6783805.882706,-1945.230469,ness,ness C
454557.52736199996,6789155.882706,-2003.3105469999998,ness,ness C
455107.52736199996,6787205.882706,-1926.542236,ness,ness C
454407.52736199996,6786005.882706,-2053.003174,ness,ness C
455207.52736199996,6784455.882706,-1883.3962399999998,ness,ness C
455157.52736199996,6786855.882706,-1953.713745,ness,ness C
455007.52736199996,6783405.882706,-1881.093872,ness,ness C
454857.52736199996,6786505.882706,-2014.910034,ness,ness C
454657.52736199996,6784155.882706,-1947.921387,ness,ness C
454757.52736199996,6784505.882706,-1962.686523,ness,ness C
455257.52736199996,6787605.882706,-1930.92981,ness,ness C
455057.52736199996,6787505.882706,-1933.3225100000002,ness,ness C
455457.52736199996,6786805.882706,-1912.809082,ness,ness C
454957.52736199996,6789355.882706,-1965.494995,ness,ness C
455407.52736199996,6785305.882706,-1888.515015,ness,ness C
454657.52736199996,6786305.882706,-2044.6856690000002,ness,ness C
455207.52736199996,6789555.882706,-1956.729736,ness,ness C
455007.52736199996,6786105.882706,-1983.7832030000002,ness,ness C
455157.52736199996,6786405.882706,-1973.6467289999998,ness,ness C
455157.52736199996,6784855.882706,-1900.3654789999998,ness,ness C
455407.52736199996,6786955.882706,-1933.113892,ness,ness C
454857.52736199996,6783605.882706,-1903.3062739999998,ness,ness C
455457.52736199996,6785455.882706,-1893.2906489999998,ness,ness C
454357.52736199996,6786005.882706,-2052.810303,ness,ness C
455457.52736199996,6785305.882706,-1884.51062,ness,ness C
454957.52736199996,6784655.882706,-1923.065063,ness,ness C
455007.52736199996,6787655.882706,-1948.726807,ness,ness C
454657.52736199996,6784255.882706,-1946.768921,ness,ness C
455457.52736199996,6784605.882706,-1849.8139649999998,ness,ness C
455457.52736199996,6784455.882706,-1841.619507,ness,ness C
454807.52736199996,6785155.882706,-1948.7948,ness,ness C
456304.32765500003,6781094.440568,-1843.1577149999998,ness,ness D
454904.32765500003,6780544.440568,-1993.5842289999998,ness,ness D
456354.32765500003,6781444.440568,-1844.856934,ness,ness D
455254.32765500003,6781094.440568,-1980.772705,ness,ness D
456254.32765500003,6781544.440568,-1839.488037,ness,ness D
455604.32765500003,6781044.440568,-1948.7080079999998,ness,ness D
456154.32765500003,6781244.440568,-1840.198486,ness,ness D
455704.32765500003,6780644.440568,-1898.039551,ness,ness D
454754.32765500003,6780894.440568,-2045.924561,ness,ness D
456454.32765500003,6780894.440568,-1862.640747,ness,ness D
455304.32765500003,6780994.440568,-1970.8615719999998,ness,ness D
456254.32765500003,6781044.440568,-1835.026733,ness,ness D
456004.32765500003,6781294.440568,-1862.1462399999998,ness,ness D
454804.32765500003,6780744.440568,-2019.2634280000002,ness,ness D
455304.32765500003,6781144.440568,-1986.479736,ness,ness D
454254.32765500003,6780594.440568,-2082.885498,ness,ness D
455654.32765500003,6780544.440568,-1896.535645,ness,ness D
456254.32765500003,6781294.440568,-1834.988892,ness,ness D
455704.32765500003,6780594.440568,-1897.1113280000002,ness,ness D
456354.32765500003,6781894.440568,-1865.303711,ness,ness D
454604.32765500003,6780494.440568,-2031.484253,ness,ness D
454604.32765500003,6780544.440568,-2038.828979,ness,ness D
456354.32765500003,6781794.440568,-1857.602295,ness,ness D
454854.32765500003,6780594.440568,-2000.39563,ness,ness D
455454.32765500003,6780594.440568,-1925.14978,ness,ness D
456004.32765500003,6780844.440568,-1866.043945,ness,ness D
454854.32765500003,6780394.440568,-1983.917114,ness,ness D
455354.32765500003,6781144.440568,-1986.253662,ness,ness D
455204.32765500003,6781094.440568,-1981.794189,ness,ness D
456154.32765500003,6781094.440568,-1832.8807370000002,ness,ness D
455254.32765500003,6780844.440568,-1970.6024170000003,ness,ness D
456004.32765500003,6780894.440568,-1866.093506,ness,ness D
456004.32765500003,6781544.440568,-1876.96521,ness,ness D
454354.32765500003,6780594.440568,-2071.0419920000004,ness,ness D
455154.32765500003,6780344.440568,-1958.070679,ness,ness D
456404.32765500003,6781044.440568,-1857.329468,ness,ness D
455854.32765500003,6780944.440568,-1897.6427,ness,ness D
455104.32765500003,6780494.440568,-1951.1779789999998,ness,ness D
455654.32765500003,6780994.440568,-1938.863647,ness,ness D
455004.32765500003,6780794.440568,-1992.275757,ness,ness D
455954.32765500003,6781594.440568,-1891.9128420000002,ness,ness D
454804.32765500003,6780594.440568,-2002.567993,ness,ness D
456304.32765500003,6781144.440568,-1844.695923,ness,ness D
455254.32765500003,6780944.440568,-1975.808472,ness,ness D
455404.32765500003,6780694.440568,-1936.593994,ness,ness D
456104.32765500003,6781644.440568,-1848.670654,ness,ness D
456454.32765500003,6781694.440568,-1832.582153,ness,ness D
455104.32765500003,6780544.440568,-1956.379517,ness,ness D
454854.32765500003,6780744.440568,-2010.616211,ness,ness D
455354.32765500003,6780944.440568,-1964.109619,ness,ness D
455654.32765500003,6781294.440568,-1953.644531,ness,ness D
455954.32765500003,6781594.440568,-1891.9128420000002,ness,ness D
454854.32765500003,6780394.440568,-1983.917114,ness,ness D
456404.32765500003,6781894.440568,-1848.1345210000002,ness,ness D
454354.32765500003,6780394.440568,-2078.283936,ness,ness D
455604.32765500003,6781044.440568,-1948.7080079999998,ness,ness D
455354.32765500003,6780794.440568,-1955.405029,ness,ness D
455104.32765500003,6780694.440568,-1966.288086,ness,ness D
456404.32765500003,6781594.440568,-1827.2404789999998,ness,ness D
455754.32765500003,6781494.440568,-1919.949219,ness,ness D
454754.32765500003,6780744.440568,-2028.468018,ness,ness D
455154.32765500003,6780994.440568,-1984.831543,ness,ness D
456404.32765500003,6781594.440568,-1827.2404789999998,ness,ness D
454804.32765500003,6780694.440568,-2008.0998539999998,ness,ness D
455004.32765500003,6780894.440568,-1998.8409420000003,ness,ness D
454454.32765500003,6780744.440568,-2073.302246,ness,ness D
455754.32765500003,6780844.440568,-1890.092773,ness,ness D
454804.32765500003,6780844.440568,-2027.971436,ness,ness D
455604.32765500003,6780894.440568,-1921.207153,ness,ness D
455304.32765500003,6781244.440568,-1995.8840329999998,ness,ness D
456404.32765500003,6781444.440568,-1832.762207,ness,ness D
454504.32765500003,6780344.440568,-2063.15918,ness,ness D
456004.32765500003,6780944.440568,-1867.674805,ness,ness D
455154.32765500003,6780544.440568,-1956.5721440000002,ness,ness D
454954.32765500003,6780894.440568,-2010.0057370000002,ness,ness D
455454.32765500003,6781444.440568,-1927.694214,ness,ness D
455654.32765500003,6780794.440568,-1905.8139649999998,ness,ness D
455354.32765500003,6780544.440568,-1939.1342769999999,ness,ness D
455804.32765500003,6780744.440568,-1897.952393,ness,ness D
456254.32765500003,6781394.440568,-1836.558716,ness,ness D
456304.32765500003,6780944.440568,-1871.788574,ness,ness D
456154.32765500003,6781494.440568,-1851.0517579999998,ness,ness D
